id,name,input,compiler,threads,real,usr,sys,cores
3111,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,12
3112,x264,simsmall,gcc-pthreads,2,0m0.209s,0m0.111s,0m0.020s,12
3113,x264,simmedium,gcc-pthreads,2,0m1.550s,0m0.663s,0m0.037s,12
3114,x264,simlarge,gcc-pthreads,2,0m5.324s,0m2.139s,0m0.036s,12
3115,x264,native,gcc-pthreads,2,1m55.464,1m19.526,0m0.661s,12
3116,x264,simdev,gcc-pthreads,2,0m0.005s,0m0.001s,0m0.003s,13
3117,x264,simsmall,gcc-pthreads,2,0m2.987s,0m0.115s,0m0.023s,13
3118,x264,simmedium,gcc-pthreads,2,0m0.673s,0m0.653s,0m0.020s,13
3119,x264,simlarge,gcc-pthreads,2,0m7.718s,0m2.105s,0m0.033s,13
3120,x264,native,gcc-pthreads,2,1m46.723,1m15.106,0m0.658s,13
3121,x264,simdev,gcc-pthreads,2,0m0.005s,0m0.002s,0m0.003s,14
3122,x264,simsmall,gcc-pthreads,2,0m0.161s,0m0.112s,0m0.018s,14
3123,x264,simmedium,gcc-pthreads,2,0m1.566s,0m0.660s,0m0.027s,14
3124,x264,simlarge,gcc-pthreads,2,0m2.096s,0m2.060s,0m0.035s,14
3125,x264,native,gcc-pthreads,2,2m26.532,1m45.770,0m0.796s,14
3126,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,15
3127,x264,simsmall,gcc-pthreads,2,0m0.134s,0m0.117s,0m0.016s,15
3128,x264,simmedium,gcc-pthreads,2,0m15.311,0m0.692s,0m0.026s,15
3129,x264,simlarge,gcc-pthreads,2,0m2.160s,0m2.110s,0m0.029s,15
3130,x264,native,gcc-pthreads,2,1m35.971,1m18.916,0m0.762s,15
3131,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.002s,0m0.002s,16
3132,x264,simsmall,gcc-pthreads,2,0m0.142s,0m0.119s,0m0.021s,16
3133,x264,simmedium,gcc-pthreads,2,0m0.855s,0m0.686s,0m0.021s,16
3134,x264,simlarge,gcc-pthreads,2,0m5.264s,0m2.131s,0m0.040s,16
3135,x264,native,gcc-pthreads,2,2m19.726,1m49.753,0m0.752s,16
3136,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,17
3137,x264,simsmall,gcc-pthreads,2,0m0.723s,0m0.117s,0m0.024s,17
3138,x264,simmedium,gcc-pthreads,2,0m1.744s,0m0.671s,0m0.020s,17
3139,x264,simlarge,gcc-pthreads,2,0m5.669s,0m2.110s,0m0.033s,17
3140,x264,native,gcc-pthreads,2,1m54.079,1m27.774,0m0.652s,17
3141,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.003s,0m0.002s,18
3142,x264,simsmall,gcc-pthreads,2,0m0.526s,0m0.118s,0m0.020s,18
3143,x264,simmedium,gcc-pthreads,2,0m2.393s,0m0.650s,0m0.018s,18
3144,x264,simlarge,gcc-pthreads,2,0m2.073s,0m2.032s,0m0.040s,18
3145,x264,native,gcc-pthreads,2,2m24.883,1m45.508,0m0.656s,18
3146,x264,simdev,gcc-pthreads,2,0m0.251s,0m0.002s,0m0.003s,19
3147,x264,simsmall,gcc-pthreads,2,0m0.137s,0m0.120s,0m0.016s,19
3148,x264,simmedium,gcc-pthreads,2,0m2.258s,0m0.695s,0m0.024s,19
3149,x264,simlarge,gcc-pthreads,2,0m3.551s,0m2.189s,0m0.036s,19
3150,x264,native,gcc-pthreads,2,2m16.448,1m38.951,0m0.830s,19
3151,x264,simdev,gcc-pthreads,2,0m0.019s,0m0.001s,0m0.003s,20
3152,x264,simsmall,gcc-pthreads,2,0m0.547s,0m0.111s,0m0.021s,20
3153,x264,simmedium,gcc-pthreads,2,0m1.716s,0m0.678s,0m0.025s,20
3154,x264,simlarge,gcc-pthreads,2,0m6.757s,0m2.135s,0m0.033s,20
3155,x264,native,gcc-pthreads,2,2m16.296,1m31.570,0m0.753s,20
3156,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,21
3157,x264,simsmall,gcc-pthreads,2,0m0.769s,0m0.119s,0m0.024s,21
3158,x264,simmedium,gcc-pthreads,2,0m1.942s,0m0.656s,0m0.018s,21
3159,x264,simlarge,gcc-pthreads,2,0m7.732s,0m2.110s,0m0.029s,21
3160,x264,native,gcc-pthreads,2,2m26.967,1m44.895,0m0.630s,21
3161,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,22
3162,x264,simsmall,gcc-pthreads,2,0m0.317s,0m0.129s,0m0.021s,22
3163,x264,simmedium,gcc-pthreads,2,0m0.701s,0m0.658s,0m0.017s,22
3164,x264,simlarge,gcc-pthreads,2,0m6.522s,0m2.100s,0m0.034s,22
3165,x264,native,gcc-pthreads,2,1m40.208,1m20.932,0m0.649s,22
3166,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,23
3167,x264,simsmall,gcc-pthreads,2,0m0.146s,0m0.108s,0m0.021s,23
3168,x264,simmedium,gcc-pthreads,2,0m0.693s,0m0.643s,0m0.021s,23
3169,x264,simlarge,gcc-pthreads,2,0m2.233s,0m2.119s,0m0.030s,23
3170,x264,native,gcc-pthreads,2,2m5.409s,1m20.217,0m0.650s,23
3171,x264,simdev,gcc-pthreads,2,0m0.096s,0m0.003s,0m0.002s,24
3172,x264,simsmall,gcc-pthreads,2,0m1.592s,0m0.111s,0m0.020s,24
3173,x264,simmedium,gcc-pthreads,2,0m0.714s,0m0.646s,0m0.020s,24
3174,x264,simlarge,gcc-pthreads,2,0m4.983s,0m2.084s,0m0.027s,24
3175,x264,native,gcc-pthreads,2,2m25.216,1m46.958,0m0.709s,24
3176,x264,simdev,gcc-pthreads,2,0m0.174s,0m0.003s,0m0.002s,25
3177,x264,simsmall,gcc-pthreads,2,0m0.131s,0m0.108s,0m0.023s,25
3178,x264,simmedium,gcc-pthreads,2,0m1.049s,0m0.677s,0m0.020s,25
3179,x264,simlarge,gcc-pthreads,2,0m3.867s,0m2.119s,0m0.032s,25
3180,x264,native,gcc-pthreads,2,1m56.566,1m17.895,0m0.743s,25
3181,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.000s,0m0.004s,26
3182,x264,simsmall,gcc-pthreads,2,0m1.228s,0m0.105s,0m0.022s,26
3183,x264,simmedium,gcc-pthreads,2,0m2.150s,0m0.657s,0m0.023s,26
3184,x264,simlarge,gcc-pthreads,2,0m5.939s,0m2.078s,0m0.032s,26
3185,x264,native,gcc-pthreads,2,2m15.227,1m36.082,0m0.570s,26
3186,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.002s,0m0.002s,27
3187,x264,simsmall,gcc-pthreads,2,0m0.143s,0m0.123s,0m0.020s,27
3188,x264,simmedium,gcc-pthreads,2,0m2.203s,0m0.649s,0m0.022s,27
3189,x264,simlarge,gcc-pthreads,2,0m5.276s,0m2.154s,0m0.031s,27
3190,x264,native,gcc-pthreads,2,2m30.889,1m48.738,0m0.752s,27
3191,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,28
3192,x264,simsmall,gcc-pthreads,2,0m0.578s,0m0.105s,0m0.022s,28
3193,x264,simmedium,gcc-pthreads,2,0m1.850s,0m0.722s,0m0.046s,28
3194,x264,simlarge,gcc-pthreads,2,0m6.019s,0m2.097s,0m0.029s,28
3195,x264,native,gcc-pthreads,2,1m53.168,1m36.951,0m0.806s,28
3196,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,29
3197,x264,simsmall,gcc-pthreads,2,0m0.130s,0m0.111s,0m0.019s,29
3198,x264,simmedium,gcc-pthreads,2,0m0.762s,0m0.674s,0m0.028s,29
3199,x264,simlarge,gcc-pthreads,2,0m2.140s,0m2.083s,0m0.031s,29
3200,x264,native,gcc-pthreads,2,2m24.037,1m35.697,0m0.670s,29
3201,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.000s,0m0.004s,30
3202,x264,simsmall,gcc-pthreads,2,0m0.138s,0m0.116s,0m0.021s,30
3203,x264,simmedium,gcc-pthreads,2,0m0.686s,0m0.659s,0m0.017s,30
3204,x264,simlarge,gcc-pthreads,2,0m2.283s,0m2.177s,0m0.039s,30
3205,x264,native,gcc-pthreads,2,2m40.543,1m50.985,0m0.832s,30
3206,x264,simdev,gcc-pthreads,2,0m0.066s,0m0.000s,0m0.004s,31
3207,x264,simsmall,gcc-pthreads,2,0m0.128s,0m0.112s,0m0.016s,31
3208,x264,simmedium,gcc-pthreads,2,0m1.001s,0m0.693s,0m0.027s,31
3209,x264,simlarge,gcc-pthreads,2,0m2.109s,0m2.049s,0m0.033s,31
3210,x264,native,gcc-pthreads,2,2m33.500,1m47.114,0m0.672s,31
3211,x264,simdev,gcc-pthreads,2,0m0.004s,0m0.001s,0m0.003s,32
3212,x264,simsmall,gcc-pthreads,2,0m0.137s,0m0.114s,0m0.024s,32
3213,x264,simmedium,gcc-pthreads,2,0m2.587s,0m0.663s,0m0.026s,32
3214,x264,simlarge,gcc-pthreads,2,0m3.689s,0m2.181s,0m0.046s,32
3215,x264,native,gcc-pthreads,2,2m12.046,1m40.507,0m0.747s,32
3216,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,1
3217,x264,simsmall,gcc-pthreads,4,0m0.169s,0m0.124s,0m0.019s,1
3218,x264,simmedium,gcc-pthreads,4,0m2.767s,0m0.661s,0m0.023s,1
3219,x264,simlarge,gcc-pthreads,4,0m5.538s,0m2.085s,0m0.044s,1
3220,x264,native,gcc-pthreads,4,2m0.075s,1m36.278,0m0.970s,1
3221,x264,simdev,gcc-pthreads,4,0m0.005s,0m0.002s,0m0.002s,2
3222,x264,simsmall,gcc-pthreads,4,0m0.250s,0m0.111s,0m0.016s,2
3223,x264,simmedium,gcc-pthreads,4,0m2.093s,0m0.688s,0m0.018s,2
3224,x264,simlarge,gcc-pthreads,4,0m2.137s,0m2.092s,0m0.045s,2
3225,x264,native,gcc-pthreads,4,2m6.612s,1m23.836,0m0.570s,2
3226,x264,simdev,gcc-pthreads,4,0m0.070s,0m0.003s,0m0.002s,3
3227,x264,simsmall,gcc-pthreads,4,0m0.153s,0m0.130s,0m0.022s,3
3228,x264,simmedium,gcc-pthreads,4,0m1.889s,0m0.671s,0m0.023s,3
3229,x264,simlarge,gcc-pthreads,4,0m2.466s,0m2.120s,0m0.027s,3
3230,x264,native,gcc-pthreads,4,2m5.810s,1m33.577,0m0.772s,3
3231,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,4
3232,x264,simsmall,gcc-pthreads,4,0m0.621s,0m0.115s,0m0.016s,4
3233,x264,simmedium,gcc-pthreads,4,0m1.913s,0m0.656s,0m0.020s,4
3234,x264,simlarge,gcc-pthreads,4,0m3.334s,0m2.055s,0m0.040s,4
3235,x264,native,gcc-pthreads,4,1m51.231,1m21.063,0m0.680s,4
3236,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.002s,0m0.002s,5
3237,x264,simsmall,gcc-pthreads,4,0m0.132s,0m0.117s,0m0.015s,5
3238,x264,simmedium,gcc-pthreads,4,0m2.206s,0m0.672s,0m0.020s,5
3239,x264,simlarge,gcc-pthreads,4,0m4.497s,0m2.131s,0m0.032s,5
3240,x264,native,gcc-pthreads,4,2m27.613,1m48.516,0m0.724s,5
3241,x264,simdev,gcc-pthreads,4,0m0.177s,0m0.002s,0m0.002s,6
3242,x264,simsmall,gcc-pthreads,4,0m0.166s,0m0.114s,0m0.020s,6
3243,x264,simmedium,gcc-pthreads,4,0m0.687s,0m0.663s,0m0.019s,6
3244,x264,simlarge,gcc-pthreads,4,0m4.909s,0m2.113s,0m0.031s,6
3245,x264,native,gcc-pthreads,4,2m12.449,1m20.442,0m0.738s,6
3246,x264,simdev,gcc-pthreads,4,0m0.101s,0m0.001s,0m0.003s,7
3247,x264,simsmall,gcc-pthreads,4,0m1.556s,0m0.116s,0m0.017s,7
3248,x264,simmedium,gcc-pthreads,4,0m1.436s,0m0.672s,0m0.022s,7
3249,x264,simlarge,gcc-pthreads,4,0m5.369s,0m2.121s,0m0.029s,7
3250,x264,native,gcc-pthreads,4,2m32.443,1m46.706,0m0.668s,7
3251,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.000s,0m0.003s,8
3252,x264,simsmall,gcc-pthreads,4,0m1.153s,0m0.113s,0m0.018s,8
3253,x264,simmedium,gcc-pthreads,4,0m1.927s,0m0.702s,0m0.023s,8
3254,x264,simlarge,gcc-pthreads,4,0m4.696s,0m2.067s,0m0.032s,8
3255,x264,native,gcc-pthreads,4,2m19.190,1m45.733,0m0.753s,8
3256,x264,simdev,gcc-pthreads,4,0m0.096s,0m0.001s,0m0.003s,9
3257,x264,simsmall,gcc-pthreads,4,0m0.143s,0m0.120s,0m0.022s,9
3258,x264,simmedium,gcc-pthreads,4,0m3.206s,0m0.697s,0m0.022s,9
3259,x264,simlarge,gcc-pthreads,4,0m6.058s,0m2.095s,0m0.033s,9
3260,x264,native,gcc-pthreads,4,2m11.054,1m19.979,0m0.628s,9
3261,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,10
3262,x264,simsmall,gcc-pthreads,4,0m0.136s,0m0.118s,0m0.018s,10
3263,x264,simmedium,gcc-pthreads,4,0m2.075s,0m0.703s,0m0.020s,10
3264,x264,simlarge,gcc-pthreads,4,0m4.418s,0m2.111s,0m0.035s,10
3265,x264,native,gcc-pthreads,4,2m30.741,1m47.658,0m0.744s,10
3266,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,11
3267,x264,simsmall,gcc-pthreads,4,0m0.137s,0m0.120s,0m0.017s,11
3268,x264,simmedium,gcc-pthreads,4,0m2.538s,0m0.654s,0m0.019s,11
3269,x264,simlarge,gcc-pthreads,4,0m5.222s,0m2.069s,0m0.043s,11
3270,x264,native,gcc-pthreads,4,2m32.825,1m49.351,0m0.697s,11
3271,x264,simdev,gcc-pthreads,4,0m0.341s,0m0.002s,0m0.002s,12
3272,x264,simsmall,gcc-pthreads,4,0m0.133s,0m0.112s,0m0.019s,12
3273,x264,simmedium,gcc-pthreads,4,0m2.211s,0m0.649s,0m0.020s,12
3274,x264,simlarge,gcc-pthreads,4,0m4.429s,0m2.102s,0m0.027s,12
3275,x264,native,gcc-pthreads,4,2m24.483,1m21.888,0m0.635s,12
3276,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,13
3277,x264,simsmall,gcc-pthreads,4,0m0.645s,0m0.121s,0m0.020s,13
3278,x264,simmedium,gcc-pthreads,4,0m1.418s,0m0.645s,0m0.025s,13
3279,x264,simlarge,gcc-pthreads,4,0m7.006s,0m2.108s,0m0.031s,13
3280,x264,native,gcc-pthreads,4,1m51.907,1m16.049,0m0.727s,13
3281,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,14
3282,x264,simsmall,gcc-pthreads,4,0m0.131s,0m0.118s,0m0.013s,14
3283,x264,simmedium,gcc-pthreads,4,0m2.254s,0m0.697s,0m0.019s,14
3284,x264,simlarge,gcc-pthreads,4,0m7.664s,0m2.148s,0m0.036s,14
3285,x264,native,gcc-pthreads,4,2m9.672s,1m24.895,0m0.757s,14
3286,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,15
3287,x264,simsmall,gcc-pthreads,4,0m0.737s,0m0.114s,0m0.021s,15
3288,x264,simmedium,gcc-pthreads,4,0m1.927s,0m0.662s,0m0.017s,15
3289,x264,simlarge,gcc-pthreads,4,0m5.220s,0m2.129s,0m0.031s,15
3290,x264,native,gcc-pthreads,4,1m55.271,1m19.951,0m0.815s,15
3291,x264,simdev,gcc-pthreads,4,0m0.045s,0m0.003s,0m0.002s,16
3292,x264,simsmall,gcc-pthreads,4,0m0.141s,0m0.115s,0m0.015s,16
3293,x264,simmedium,gcc-pthreads,4,0m1.858s,0m0.662s,0m0.028s,16
3294,x264,simlarge,gcc-pthreads,4,0m2.099s,0m2.048s,0m0.030s,16
3295,x264,native,gcc-pthreads,4,1m56.494,1m18.867,0m0.684s,16
3296,x264,simdev,gcc-pthreads,4,0m0.005s,0m0.002s,0m0.002s,17
3297,x264,simsmall,gcc-pthreads,4,0m0.132s,0m0.110s,0m0.016s,17
3298,x264,simmedium,gcc-pthreads,4,0m2.949s,0m0.660s,0m0.022s,17
3299,x264,simlarge,gcc-pthreads,4,0m6.168s,0m2.227s,0m0.036s,17
3300,x264,native,gcc-pthreads,4,1m53.317,1m20.490,0m0.763s,17
3301,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.000s,0m0.003s,18
3302,x264,simsmall,gcc-pthreads,4,0m0.805s,0m0.125s,0m0.016s,18
3303,x264,simmedium,gcc-pthreads,4,0m2.157s,0m0.700s,0m0.023s,18
3304,x264,simlarge,gcc-pthreads,4,0m3.093s,0m2.092s,0m0.034s,18
3305,x264,native,gcc-pthreads,4,2m8.008s,1m47.669,0m0.915s,18
3306,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,19
3307,x264,simsmall,gcc-pthreads,4,0m0.132s,0m0.111s,0m0.020s,19
3308,x264,simmedium,gcc-pthreads,4,0m2.123s,0m0.674s,0m0.026s,19
3309,x264,simlarge,gcc-pthreads,4,0m4.103s,0m2.120s,0m0.026s,19
3310,x264,native,gcc-pthreads,4,2m30.789,1m46.177,0m0.611s,19
3311,x264,simdev,gcc-pthreads,4,0m0.041s,0m0.001s,0m0.003s,20
3312,x264,simsmall,gcc-pthreads,4,0m0.124s,0m0.105s,0m0.019s,20
3313,x264,simmedium,gcc-pthreads,4,0m0.716s,0m0.678s,0m0.021s,20
3314,x264,simlarge,gcc-pthreads,4,0m6.485s,0m2.076s,0m0.029s,20
3315,x264,native,gcc-pthreads,4,2m1.501s,1m32.706,0m0.688s,20
3316,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.002s,0m0.002s,21
3317,x264,simsmall,gcc-pthreads,4,0m1.083s,0m0.108s,0m0.021s,21
3318,x264,simmedium,gcc-pthreads,4,0m0.690s,0m0.651s,0m0.022s,21
3319,x264,simlarge,gcc-pthreads,4,0m3.987s,0m2.094s,0m0.030s,21
3320,x264,native,gcc-pthreads,4,2m11.831,1m35.726,0m0.615s,21
3321,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,22
3322,x264,simsmall,gcc-pthreads,4,0m1.272s,0m0.131s,0m0.019s,22
3323,x264,simmedium,gcc-pthreads,4,0m0.714s,0m0.694s,0m0.019s,22
3324,x264,simlarge,gcc-pthreads,4,0m7.132s,0m2.121s,0m0.030s,22
3325,x264,native,gcc-pthreads,4,2m2.536s,1m17.974,0m0.693s,22
3326,x264,simdev,gcc-pthreads,4,0m0.425s,0m0.002s,0m0.002s,23
3327,x264,simsmall,gcc-pthreads,4,0m0.144s,0m0.118s,0m0.019s,23
3328,x264,simmedium,gcc-pthreads,4,0m1.933s,0m0.671s,0m0.022s,23
3329,x264,simlarge,gcc-pthreads,4,0m6.570s,0m2.050s,0m0.068s,23
3330,x264,native,gcc-pthreads,4,2m16.633,1m34.741,0m0.675s,23
3331,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,24
3332,x264,simsmall,gcc-pthreads,4,0m0.604s,0m0.128s,0m0.021s,24
3333,x264,simmedium,gcc-pthreads,4,0m0.668s,0m0.643s,0m0.016s,24
3334,x264,simlarge,gcc-pthreads,4,0m7.757s,0m2.039s,0m0.031s,24
3335,x264,native,gcc-pthreads,4,1m49.365,1m23.738,0m0.668s,24
3336,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,25
3337,x264,simsmall,gcc-pthreads,4,0m0.566s,0m0.120s,0m0.019s,25
3338,x264,simmedium,gcc-pthreads,4,0m0.742s,0m0.657s,0m0.023s,25
3339,x264,simlarge,gcc-pthreads,4,0m5.678s,0m2.165s,0m0.044s,25
3340,x264,native,gcc-pthreads,4,1m49.364,1m19.214,0m0.728s,25
3341,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,26
3342,x264,simsmall,gcc-pthreads,4,0m0.154s,0m0.111s,0m0.017s,26
3343,x264,simmedium,gcc-pthreads,4,0m0.680s,0m0.655s,0m0.023s,26
3344,x264,simlarge,gcc-pthreads,4,0m3.032s,0m2.039s,0m0.037s,26
3345,x264,native,gcc-pthreads,4,2m28.921,1m49.682,0m0.769s,26
3346,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,27
3347,x264,simsmall,gcc-pthreads,4,0m0.555s,0m0.116s,0m0.019s,27
3348,x264,simmedium,gcc-pthreads,4,0m2.654s,0m0.701s,0m0.025s,27
3349,x264,simlarge,gcc-pthreads,4,0m3.178s,0m2.118s,0m0.047s,27
3350,x264,native,gcc-pthreads,4,2m27.365,1m47.104,0m0.628s,27
3351,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,28
3352,x264,simsmall,gcc-pthreads,4,0m0.479s,0m0.115s,0m0.018s,28
3353,x264,simmedium,gcc-pthreads,4,0m0.693s,0m0.652s,0m0.023s,28
3354,x264,simlarge,gcc-pthreads,4,0m4.533s,0m2.043s,0m0.034s,28
3355,x264,native,gcc-pthreads,4,1m58.562,1m22.449,0m0.786s,28
3356,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,29
3357,x264,simsmall,gcc-pthreads,4,0m0.137s,0m0.117s,0m0.020s,29
3358,x264,simmedium,gcc-pthreads,4,0m0.709s,0m0.669s,0m0.025s,29
3359,x264,simlarge,gcc-pthreads,4,0m6.451s,0m2.098s,0m0.032s,29
3360,x264,native,gcc-pthreads,4,2m17.833,1m49.852,0m0.746s,29
3361,x264,simdev,gcc-pthreads,4,0m0.005s,0m0.000s,0m0.005s,30
3362,x264,simsmall,gcc-pthreads,4,0m0.141s,0m0.123s,0m0.018s,30
3363,x264,simmedium,gcc-pthreads,4,0m1.557s,0m0.675s,0m0.025s,30
3364,x264,simlarge,gcc-pthreads,4,0m5.184s,0m2.058s,0m0.027s,30
3365,x264,native,gcc-pthreads,4,2m5.060s,1m18.505,0m0.694s,30
3366,x264,simdev,gcc-pthreads,4,0m1.375s,0m0.002s,0m0.002s,31
3367,x264,simsmall,gcc-pthreads,4,0m0.126s,0m0.112s,0m0.013s,31
3368,x264,simmedium,gcc-pthreads,4,0m0.689s,0m0.665s,0m0.016s,31
3369,x264,simlarge,gcc-pthreads,4,0m2.522s,0m2.120s,0m0.027s,31
3370,x264,native,gcc-pthreads,4,1m55.622,1m16.905,0m0.611s,31
3371,x264,simdev,gcc-pthreads,4,0m0.004s,0m0.001s,0m0.003s,32
3372,x264,simsmall,gcc-pthreads,4,0m0.192s,0m0.112s,0m0.021s,32
3373,x264,simmedium,gcc-pthreads,4,0m6.119s,0m0.685s,0m0.021s,32
3374,x264,simlarge,gcc-pthreads,4,0m2.766s,0m2.161s,0m0.033s,32
3375,x264,native,gcc-pthreads,4,2m37.627,1m46.254,0m0.748s,32
3376,x264,simdev,gcc-pthreads,8,0m0.004s,0m0.001s,0m0.003s,1
3377,x264,simsmall,gcc-pthreads,8,0m0.161s,0m0.120s,0m0.020s,1
3378,x264,simmedium,gcc-pthreads,8,0m1.646s,0m0.679s,0m0.018s,1
3379,x264,simlarge,gcc-pthreads,8,0m3.795s,0m2.138s,0m0.038s,1
3380,x264,native,gcc-pthreads,8,2m15.311,1m25.667,0m0.808s,1
3381,x264,simdev,gcc-pthreads,8,0m0.004s,0m0.003s,0m0.002s,2
3382,x264,simsmall,gcc-pthreads,8,0m0.685s,0m0.116s,0m0.026s,2
3383,x264,simmedium,gcc-pthreads,8,0m5.245s,0m0.702s,0m0.019s,2
3384,x264,simlarge,gcc-pthreads,8,0m5.462s,0m2.057s,0m0.040s,2
3385,x264,native,gcc-pthreads,8,2m20.873,1m45.869,0m0.767s,2
3386,x264,simdev,gcc-pthreads,8,0m0.004s,0m0.002s,0m0.002s,3
3387,x264,simsmall,gcc-pthreads,8,0m0.227s,0m0.127s,0m0.014s,3
3388,x264,simmedium,gcc-pthreads,8,0m0.693s,0m0.660s,0m0.025s,3
3389,x264,simlarge,gcc-pthreads,8,0m2.787s,0m2.083s,0m0.039s,3
3390,x264,native,gcc-pthreads,8,2m36.707,1m43.713,0m0.677s,3
3391,x264,simdev,gcc-pthreads,8,0m0.004s,0m0.003s,0m0.002s,4
3392,x264,simsmall,gcc-pthreads,8,0m0.130s,0m0.113s,0m0.017s,4
3393,x264,simmedium,gcc-pthreads,8,0m2.332s,0m0.697s,0m0.029s,4
3394,x264,simlarge,gcc-pthreads,8,0m3.444s,0m2.103s,0m0.033s,4
3395,x264,native,gcc-pthreads,8,2m32.199,1m46.834,0m0.761s,4
3396,x264,simdev,gcc-pthreads,8,0m0.196s,0m0.001s,0m0.003s,5
3397,x264,simsmall,gcc-pthreads,8,0m2.687s,0m0.112s,0m0.017s,5
3398,x264,simmedium,gcc-pthreads,8,0m2.843s,0m0.711s,0m0.025s,5
3399,x264,simlarge,gcc-pthreads,8,0m2.884s,0m2.083s,0m0.030s,5
3400,x264,native,gcc-pthreads,8,2m53.565,1m50.330,0m0.794s,5
3401,x264,simdev,gcc-pthreads,8,0m0.005s,0m0.000s,0m0.004s,6
3402,x264,simsmall,gcc-pthreads,8,0m0.170s,0m0.109s,0m0.020s,6
3403,x264,simmedium,gcc-pthreads,8,0m2.465s,0m0.665s,0m0.028s,6
3404,x264,simlarge,gcc-pthreads,8,0m2.812s,0m2.070s,0m0.040s,6
3405,x264,native,gcc-pthreads,8,1m44.797,1m18.744,0m0.647s,6
3406,x264,simdev,gcc-pthreads,8,0m0.005s,0m0.002s,0m0.003s,7
3407,x264,simsmall,gcc-pthreads,8,0m0.585s,0m0.116s,0m0.020s,7
3408,x264,simmedium,gcc-pthreads,8,0m3.508s,0m0.657s,0m0.026s,7
3409,x264,simlarge,gcc-pthreads,8,0m3.304s,0m2.121s,0m0.035s,7
3410,x264,native,gcc-pthreads,8,2m2.417s,1m23.491,0m0.815s,7
3411,x264,simdev,gcc-pthreads,8,0m0.004s,0m0.003s,0m0.001s,8
3412,x264,simsmall,gcc-pthreads,8,0m0.150s,0m0.110s,0m0.022s,8
3413,x264,simmedium,gcc-pthreads,8,0m0.709s,0m0.688s,0m0.020s,8
3414,x264,simlarge,gcc-pthreads,8,0m2.436s,0m2.114s,0m0.032s,8
3415,x264,native,gcc-pthreads,8,2m5.003s,1m22.094,0m0.744s,8
3416,x264,simdev,gcc-pthreads,8,0m0.188s,0m0.000s,0m0.004s,9
3417,x264,simsmall,gcc-pthreads,8,0m0.657s,0m0.116s,0m0.022s,9
3418,x264,simmedium,gcc-pthreads,8,0m1.531s,0m0.725s,0m0.029s,9
3419,x264,simlarge,gcc-pthreads,8,0m2.602s,0m2.129s,0m0.027s,9
3420,x264,native,gcc-pthreads,8,2m36.875,1m46.757,0m0.643s,9
3421,x264,simdev,gcc-pthreads,8,0m0.677s,0m0.001s,0m0.003s,10
3422,x264,simsmall,gcc-pthreads,8,0m0.145s,0m0.130s,0m0.015s,10
3423,x264,simmedium,gcc-pthreads,8,0m0.680s,0m0.652s,0m0.018s,10
3424,x264,simlarge,gcc-pthreads,8,0m2.895s,0m2.068s,0m0.037s,10
3425,x264,native,gcc-pthreads,8,2m30.864,1m39.539,0m0.656s,10
3426,x264,simdev,gcc-pthreads,8,0m0.004s,0m0.001s,0m0.003s,11
3427,x264,simsmall,gcc-pthreads,8,0m0.132s,0m0.114s,0m0.018s,11
3428,x264,simmedium,gcc-pthreads,8,0m3.738s,0m0.672s,0m0.027s,11
